customerID,tenure,PhoneService,Contract,Paperless,PaymentMethod,MonthlyCharges,MonthlyGroceryspent,Churn,Revenue,gender,Age,Partner,N_dependent
6410-LEFEN,9,Yes,Month-to-month,No,Electronic check,45.15,780,Yes,25939,Female,43,No,0
6413-XKKPU,17,Yes,Month-to-month,Yes,Electronic check,89.4,1415,Yes,172833,Male,61,Yes,4
6416-JNVRK,46,Yes,One year,No,Credit card (automatic),55.65,1076,No,83591,Female,63,No,0
6416-TVAIH,1,Yes,Month-to-month,Yes,Electronic check,68.5,1018,Yes,83513,Female,22,Yes,1
6416-YJTTB,11,Yes,Month-to-month,Yes,Bank transfer (automatic),79.5,1211,No,104787,Male,41,No,0
6418-HNFED,51,Yes,Two year,Yes,Credit card (automatic),83.25,1222,No,108830,Male,44,Yes,0
6418-PIQSP,62,Yes,Two year,No,Mailed check,81,1138,No,123219,Male,41,Yes,0
6419-ZTTLE,23,Yes,One year,Yes,Electronic check,20.75,535,No,135876,Male,65,Yes,0
6421-SZVEM,28,Yes,One year,Yes,Bank transfer (automatic),82.85,1162,No,116063,Male,33,Yes,3
6424-ELEYH,3,Yes,Month-to-month,Yes,Credit card (automatic),74.75,1235,Yes,122905,Female,22,Yes,0
6425-JWTDV,48,Yes,Two year,No,Mailed check,19.25,990,,36711,Male,44,Yes,0
6425-YQLLO,66,Yes,One year,Yes,Credit card (automatic),105.95,1467,Yes,192053,Female,62,Yes,0
6427-FEFIG,24,Yes,Two year,No,Credit card (automatic),78.6,1226,No,120350,Female,22,Yes,1
6429-SHBCB,19,Yes,Month-to-month,No,Mailed check,69.6,912,No,94563,Female,52,No,0
6432-TWQLB,5,Yes,Month-to-month,Yes,Electronic check,85.4,1434,Yes,119512,Male,40,Yes,0
6434-TTGJP,10,No,Two year,No,Credit card (automatic),53.7,743,No,49286,Female,24,Yes,1
6435-SRWBJ,5,Yes,Month-to-month,Yes,Electronic check,82.75,1238,No,119275,Male,35,No,0
6435-VWCCY,65,Yes,Two year,Yes,Credit card (automatic),92.7,1351,No,138846,Male,66,Yes,0
6437-UDQJM,72,Yes,Two year,Yes,Credit card (automatic),84.1,1270,No,115076,Male,70,Yes,0
6437-UKHMV,7,Yes,Month-to-month,Yes,Electronic check,79.7,1288,Yes,123728,Male,47,No,0
6439-GTPCA,45,Yes,Month-to-month,Yes,Electronic check,87.25,1468,Yes,151967,Male,31,No,0
6439-LAJXL,9,Yes,Month-to-month,Yes,Mailed check,68.95,1057,No,79998,Female,27,Yes,0
6439-PKTRR,70,Yes,Two year,No,Electronic check,80.7,1196,No,110433,Male,42,Yes,2
6440-DKQGE,30,Yes,One year,No,Credit card (automatic),64.5,999,No,95808,Female,38,No,2
6445-TNRXS,68,Yes,Two year,Yes,Bank transfer (automatic),114.7,1406,No,72328,Female,29,Yes,1
6447-EGDIV,31,Yes,One year,No,Mailed check,20.95,402,No,27785,Male,59,No,0
6447-GORXK,31,No,Month-to-month,No,Credit card (automatic),25,649,No,38347,Female,44,No,2
6457-GIRWB,1,Yes,Month-to-month,Yes,Electronic check,69.35,902,Yes,77475,Female,26,No,0
6457-USBER,1,Yes,Month-to-month,Yes,Electronic check,80.8,1199,Yes,108993,Male,23,No,0
6458-CYIDZ,5,Yes,Month-to-month,No,Electronic check,80.7,1297,No,109564,Male,88,No,0
6461-PPAXN,35,Yes,One year,Yes,Bank transfer (automatic),54.95,786,No,87327,Female,33,Yes,1
6461-SZMCV,71,Yes,Two year,No,Bank transfer (automatic),87.95,1382,No,140658,Male,36,Yes,0
6463-HHXJR,71,Yes,Two year,No,Bank transfer (automatic),100.5,1406,No,203635,Male,43,Yes,1
6463-MVYRY,57,Yes,Two year,No,Bank transfer (automatic),69.85,920,No,93652,Female,77,No,0
6464-KEXXH,8,No,Month-to-month,Yes,Credit card (automatic),25.25,618,No,26660,Female,27,No,0
6465-GSRCL,67,Yes,One year,Yes,Bank transfer (automatic),106.6,1455,No,202394,Female,47,No,6
6467-CHFZW,47,Yes,Month-to-month,Yes,Electronic check,99.35,1384,Yes,217678,Male,24,Yes,1
6469-MRVET,1,Yes,One year,Yes,Electronic check,20.2,408,No,24976,Male,36,Yes,2
6469-QJKZW,4,Yes,Month-to-month,No,Electronic check,20.15,465,No,29122,Male,39,Yes,0
6473-ULUHT,16,Yes,Month-to-month,No,Electronic check,84.9,1121,No,117132,Male,45,Yes,5
6474-FVJLC,2,Yes,Month-to-month,Yes,Electronic check,86,1448,Yes,109569,Male,32,No,0
6475-VHUIZ,23,Yes,Month-to-month,No,Electronic check,54.25,617,No,95071,Female,50,Yes,0
6476-EPYZR,12,Yes,Month-to-month,No,Mailed check,20.5,530,No,39196,Male,26,Yes,1
6476-YHMGA,15,Yes,Month-to-month,No,Bank transfer (automatic),76.5,1174,No,105770,Female,22,Yes,1
6478-HRRCZ,32,Yes,One year,No,Mailed check,70.5,1151,No,76190,Female,22,Yes,0
6479-OAUSD,25,Yes,One year,No,Credit card (automatic),19.9,221,No,27294,Male,32,No,0
6479-SZPLM,36,Yes,Two year,No,Credit card (automatic),19.45,1000,No,29099,Male,22,Yes,1
6479-VDGRK,72,Yes,Two year,No,Bank transfer (automatic),85.3,1418,No,115564,Male,61,Yes,1
6480-YAGIY,45,Yes,One year,No,Credit card (automatic),112.2,1483,No,185110,Female,27,No,0
6481-ESCNL,29,Yes,Month-to-month,No,Bank transfer (automatic),100.55,1362,No,188275,Male,41,No,0
6481-LXPWL,56,No,One year,Yes,Credit card (automatic),36.1,830,No,27209,Female,28,Yes,1
6481-OGDOO,67,Yes,One year,Yes,Credit card (automatic),90.6,1439,Yes,161930,Male,30,Yes,0
6483-OATDN,8,Yes,Month-to-month,Yes,Credit card (automatic),51.3,738,No,57006,Female,25,Yes,1
6484-LATFU,68,Yes,Two year,No,Mailed check,24.55,641,No,22836,Male,55,No,0
6485-QXWWE,62,Yes,Two year,No,Bank transfer (automatic),26,517,No,30661,Female,37,No,1
6486-LHTMA,31,Yes,One year,Yes,Electronic check,90.7,1362,No,157456,Male,65,Yes,0
6490-FGZAT,6,Yes,Month-to-month,No,Mailed check,20.65,471,No,39719,Male,26,No,0
6496-JDSSB,8,Yes,Month-to-month,Yes,Bank transfer (automatic),80,1138,No,113926,Male,55,No,0
6496-SLWHQ,3,Yes,Month-to-month,Yes,Electronic check,105,1425,Yes,220157,Female,77,No,0
6497-TILVL,7,Yes,Month-to-month,No,Mailed check,50.7,702,No,63818,Female,55,Yes,4
6500-JVEGC,68,Yes,One year,No,Bank transfer (automatic),101.35,1484,No,212864,Female,21,No,0
6502-HCJTI,7,Yes,Month-to-month,Yes,Credit card (automatic),94.7,1372,Yes,220684,Male,65,Yes,0
6502-KUGLL,14,Yes,Month-to-month,No,Bank transfer (automatic),59.45,1010,No,70960,Female,28,Yes,1
6502-MJQAE,1,Yes,Month-to-month,Yes,Electronic check,69.6,1001,Yes,79205,Female,35,No,0
6504-VBLFL,55,Yes,Two year,No,Electronic check,58.6,930,No,88324,Female,42,Yes,0
6505-OZNPG,6,No,Two year,Yes,Mailed check,63.4,973,No,90792,Female,60,No,0
6506-EYCNH,28,Yes,Month-to-month,Yes,Bank transfer (automatic),19.55,294,No,38132,Male,24,Yes,1
6507-DTJZV,13,Yes,Month-to-month,No,Credit card (automatic),66.4,945,No,98451,Female,44,No,1
6507-ZJSUR,23,Yes,Month-to-month,Yes,Electronic check,90.45,1370,No,187227,Male,65,Yes,0
6508-NJYRO,15,Yes,One year,No,Mailed check,18.8,169,,41482,Male,27,Yes,0
6509-TSGWN,37,Yes,Month-to-month,No,Mailed check,26.45,584,No,37335,Female,22,Yes,1
6510-UPNKS,23,Yes,One year,No,Credit card (automatic),24.8,434,No,40861,Male,40,No,0
6513-EECDB,1,Yes,Month-to-month,Yes,Electronic check,73.55,1300,Yes,78930,Female,65,Yes,0
6516-NKQBO,38,Yes,Two year,No,Credit card (automatic),81,1254,No,109330,Male,22,Yes,1
6518-KZXCB,22,Yes,Two year,No,Mailed check,25.25,416,No,44035,Female,33,No,0
6518-LGAOV,38,Yes,Month-to-month,Yes,Electronic check,105,1449,Yes,195926,Female,51,Yes,0
6518-PPLMZ,53,Yes,Two year,Yes,Mailed check,19.4,296,No,37169,Male,55,Yes,1
6519-CFDBX,2,Yes,Month-to-month,Yes,Electronic check,45.4,795,No,24317,Female,62,No,0
6519-ZHPXP,72,Yes,Two year,Yes,Bank transfer (automatic),108.3,1489,No,140530,Female,26,Yes,1
6521-YYTYI,1,Yes,Month-to-month,Yes,Electronic check,93.3,1456,Yes,164640,Male,40,No,5
6522-OIQSX,69,No,Two year,Yes,Credit card (automatic),54.95,783,No,90289,Female,64,Yes,3
6522-YRBXD,35,Yes,Month-to-month,Yes,Electronic check,94.55,1434,No,209819,Male,63,Yes,0
6527-PZFPV,24,Yes,One year,Yes,Credit card (automatic),20.8,469,No,41896,Male,50,Yes,5
6532-YLWSI,53,Yes,One year,No,Bank transfer (automatic),20.8,611,Yes,42499,Male,34,Yes,0
6537-OTKMY,15,No,One year,No,Electronic check,50.75,618,No,50262,Female,55,No,0
6537-QLGEX,16,No,Month-to-month,Yes,Electronic check,38.9,733,No,35388,Female,63,No,0
6538-POCHL,33,Yes,Month-to-month,Yes,Credit card (automatic),79,1178,No,118506,Male,48,No,0
6542-LWGXJ,3,No,Month-to-month,No,Mailed check,25,571,No,40723,Female,27,Yes,0
6543-CPZMK,9,No,Month-to-month,Yes,Electronic check,29.95,509,Yes,23220,Female,22,Yes,1
6543-JXSOO,23,Yes,One year,Yes,Mailed check,57.75,921,No,90577,Female,39,Yes,1
6543-XRMYR,30,Yes,Month-to-month,Yes,Electronic check,99.7,1363,Yes,209919,Male,72,No,0
6546-OPBBH,51,Yes,One year,Yes,Mailed check,23.95,496,No,32063,Male,50,Yes,1
6549-BTYPG,60,No,Two year,No,Credit card (automatic),60.8,914,No,79963,Female,47,Yes,0
6549-NNDYT,13,No,Month-to-month,Yes,Bank transfer (automatic),30.85,506,No,32858,Female,44,No,0
6549-YMFAW,9,Yes,Month-to-month,Yes,Mailed check,21.25,538,No,44798,Male,63,Yes,0
6551-GNYDG,14,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1220,No,116596,Male,45,Yes,1
6551-VLJMV,34,Yes,Two year,No,Credit card (automatic),20.05,573,No,32971,Male,39,Yes,0
6551-ZCOTS,33,Yes,One year,Yes,Bank transfer (automatic),24.9,424,No,29445,Male,73,No,0
6556-DBKZF,71,Yes,Two year,No,Electronic check,76.05,1153,No,111738,Female,57,Yes,2
6557-BZXLQ,16,Yes,Month-to-month,No,Electronic check,69.65,1016,No,86182,Female,67,No,0
6559-ILWKJ,71,No,Two year,No,Electronic check,49.35,821,Yes,44775,Female,43,Yes,0
6559-PDZLR,26,Yes,Month-to-month,Yes,Electronic check,98.65,1427,No,212982,Male,31,No,0
6559-RAKOZ,49,Yes,One year,Yes,Electronic check,97.95,1397,No,211198,Male,36,Yes,1
6563-VNPMN,45,Yes,Month-to-month,Yes,Bank transfer (automatic),85.7,1454,No,115103,Male,65,No,0
6563-VRERX,33,Yes,One year,No,Mailed check,20.6,567,No,43024,Male,26,Yes,1
6567-HOOPW,1,Yes,Month-to-month,Yes,Electronic check,79.2,1189,Yes,121162,Male,69,No,0
6568-POCUI,45,Yes,Two year,Yes,Credit card (automatic),95.2,1355,No,224590,Male,33,Yes,0
6569-KTMDU,1,Yes,Month-to-month,No,Mailed check,19.1,297,No,28271,Male,40,No,0
6572-ADKRS,46,Yes,Month-to-month,Yes,Credit card (automatic),74.8,220,No,113367,Female,32,No,0
6574-MCOEH,33,Yes,One year,Yes,Electronic check,79.15,1280,No,103718,Male,47,Yes,4
6575-SUVOI,25,Yes,Month-to-month,Yes,Credit card (automatic),69.5,860,No,92056,Female,80,Yes,0
6576-FBXOJ,17,No,One year,No,Electronic check,54.6,663,No,71985,Female,22,Yes,0
6578-KRMAW,32,Yes,Month-to-month,Yes,Credit card (automatic),93.4,1456,No,170279,Male,22,No,0
6579-JPICP,1,Yes,Month-to-month,No,Mailed check,20.4,547,No,38746,Male,41,No,0
6581-NQCBA,16,No,Month-to-month,Yes,Electronic check,49.95,658,Yes,36140,Female,51,Yes,0
6582-OIVSP,1,Yes,Month-to-month,No,Mailed check,45.3,648,No,35551,Female,36,No,0
6582-PLFUU,51,Yes,Two year,No,Credit card (automatic),19.55,349,No,38248,Male,45,Yes,5
6583-KQJLK,15,Yes,Month-to-month,Yes,Electronic check,94.65,1459,No,200416,Male,80,Yes,0
6583-QGCSI,50,Yes,Month-to-month,Yes,Electronic check,88.05,1352,Yes,168544,Male,66,Yes,0
6583-SZVGP,48,Yes,Two year,Yes,Bank transfer (automatic),108.1,1473,No,54625,Female,39,No,0
6584-VQMYT,27,Yes,One year,No,Mailed check,56.2,926,No,72296,Female,35,No,2
6585-WCEWR,72,Yes,Two year,No,Electronic check,20.35,545,No,28161,Male,43,Yes,4
6586-MYGKD,70,Yes,Two year,Yes,Credit card (automatic),76.95,1201,No,108726,Female,25,Yes,0
6586-PSJOX,15,Yes,One year,No,Credit card (automatic),55.2,988,No,82891,Female,51,No,6
6591-QGOYB,17,Yes,Month-to-month,Yes,Bank transfer (automatic),106.65,1394,No,198856,Female,31,No,0
6595-COKXZ,1,Yes,Month-to-month,Yes,Mailed check,44.45,709,Yes,40255,Female,43,No,0
6595-YGXIT,25,Yes,Month-to-month,Yes,Electronic check,88.95,1425,Yes,150787,Male,63,No,0
6598-KELSS,50,No,One year,Yes,Bank transfer (automatic),43.05,645,No,37333,Female,62,No,4
6598-RFFVI,2,Yes,One year,No,Credit card (automatic),19.3,234,Yes,43636,Male,28,No,0
6599-CEBNN,34,Yes,Month-to-month,Yes,Credit card (automatic),73.95,1145,Yes,79221,Female,46,No,0
6599-GZWCM,13,Yes,One year,Yes,Mailed check,74.65,1212,No,114677,Female,51,No,0
6599-RCLCJ,47,Yes,Month-to-month,Yes,Electronic check,109.55,1459,Yes,177742,Female,59,Yes,0
6599-SFQVE,6,Yes,Month-to-month,Yes,Electronic check,55,985,No,89966,Female,51,No,0
6603-QWSPR,46,Yes,Two year,Yes,Bank transfer (automatic),104.4,1482,No,187332,Female,31,No,0
6603-YRDCJ,33,Yes,Two year,Yes,Mailed check,61.05,866,No,80329,Female,37,Yes,0
6608-QQLVK,1,Yes,Month-to-month,Yes,Electronic check,50.5,721,Yes,60622,Female,34,No,0
6609-MXJHJ,30,Yes,Two year,Yes,Mailed check,25.1,574,No,44278,Female,35,Yes,2
6614-FHDBO,72,Yes,Two year,No,Bank transfer (automatic),109.2,1411,No,95211,Female,55,No,0
6614-VBEGU,24,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,970,No,93636,Female,26,Yes,0
6614-YOLAC,71,No,Two year,No,Mailed check,58.65,1099,No,71872,Female,40,Yes,5
6614-YWYSC,61,Yes,Two year,No,Bank transfer (automatic),25,422,No,41484,Female,68,Yes,0
6615-NGGZJ,14,Yes,Month-to-month,Yes,Electronic check,100.55,1358,Yes,223067,Male,31,No,0
6615-ZGEDR,1,Yes,Month-to-month,No,Mailed check,19.7,186,Yes,39163,Male,40,No,0
6616-AALSR,65,Yes,Two year,Yes,Credit card (automatic),104.3,1445,No,202479,Female,51,Yes,6
6617-WLBQC,23,Yes,One year,No,Credit card (automatic),81.85,1110,No,115897,Male,34,Yes,1
6618-RYATB,1,Yes,Month-to-month,Yes,Mailed check,79.55,1267,Yes,106301,Male,44,No,0
6619-RPLQZ,45,Yes,Two year,No,Mailed check,20.85,569,No,35458,Male,55,Yes,3
6620-HVDUJ,24,Yes,Month-to-month,No,Bank transfer (automatic),60.45,1090,No,95155,Female,29,No,0
6620-JDYNW,18,Yes,Month-to-month,Yes,Mailed check,60.6,1086,No,99148,Female,40,No,0
6621-NRZAK,63,Yes,Two year,No,Credit card (automatic),20,318,Undecided,33958,Male,22,Yes,1
6621-YOBKI,5,Yes,Month-to-month,No,Mailed check,20.35,542,No,40338,Male,32,No,0
6624-JDRDS,6,No,Month-to-month,No,Bank transfer (automatic),29.45,510,No,44368,Female,36,No,0
6625-FLENO,58,Yes,Two year,No,Mailed check,20.75,474,No,22624,Male,47,Yes,0
6625-IUTTT,67,Yes,Two year,No,Bank transfer (automatic),65.55,955,No,88866,Female,40,No,0
6625-UTXEW,12,Yes,Month-to-month,Yes,Electronic check,51.25,762,No,54848,Female,22,Yes,0
6627-CFOSN,59,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,1455,No,212156,Male,19,No,0
6629-CZTTH,1,Yes,Month-to-month,Yes,Mailed check,55.7,1002,Yes,81444,Female,28,No,0
6629-LADHQ,2,Yes,Month-to-month,No,Mailed check,50.95,643,No,45066,Female,39,No,0
6630-UJZMY,4,Yes,Month-to-month,Yes,Electronic check,83.25,1127,No,110743,Male,80,Yes,0
6631-HMANX,72,Yes,Two year,Yes,Credit card (automatic),85.45,1364,No,101334,Male,33,Yes,0
6633-MPWBS,5,Yes,Month-to-month,Yes,Electronic check,49.2,654,Yes,24108,Female,26,No,0
6633-SYEUS,23,Yes,Month-to-month,No,Bank transfer (automatic),83.2,1235,No,123946,Male,43,No,0
6635-CPNUN,28,Yes,Month-to-month,No,Credit card (automatic),96.6,1463,No,215889,Male,63,Yes,0
6635-MYYYZ,30,Yes,One year,No,Bank transfer (automatic),85.35,1361,Yes,119233,Male,39,No,0
6637-KYRCV,5,No,Month-to-month,Yes,Electronic check,30.5,471,No,23113,Female,51,Yes,6
6641-XRPSU,34,Yes,Month-to-month,Yes,Credit card (automatic),70,1118,Yes,82223,Female,22,No,0
6645-MXQJT,2,Yes,Month-to-month,No,Electronic check,97.1,1497,No,224621,Male,25,Yes,1
6646-JPPHA,14,Yes,Month-to-month,No,Electronic check,78.85,1264,No,117143,Female,70,No,0
6646-QVXLR,62,Yes,One year,Yes,Electronic check,103.75,1379,Yes,209910,Female,70,Yes,0
6646-VRFOL,53,Yes,Month-to-month,Yes,Electronic check,103.85,1399,Yes,201505,Female,65,Yes,0
6647-ZEDXT,30,Yes,One year,No,Credit card (automatic),110.45,1461,No,127195,Female,37,No,0
6648-INWPS,16,Yes,Month-to-month,No,Electronic check,20.15,596,No,36042,Male,43,Yes,2
6650-BWFRT,72,Yes,Two year,Yes,Credit card (automatic),117.15,1456,No,94757,Female,32,Yes,0
6650-VJONK,1,Yes,Month-to-month,Yes,Bank transfer (automatic),43.85,687,No,35360,Female,32,No,0
6651-AZVTJ,49,Yes,Month-to-month,Yes,Electronic check,99.8,1476,Yes,191642,Male,23,Yes,1
6651-RLGGM,67,Yes,Two year,No,Mailed check,26.3,470,No,38055,Female,23,Yes,0
6652-YFFJO,11,Yes,Month-to-month,Yes,Electronic check,64.9,974,Undecided,84765,Female,19,No,0
6653-CBBOM,1,Yes,Month-to-month,Yes,Electronic check,70.3,1111,Yes,86218,Female,24,No,0
6654-QGBZZ,1,Yes,Month-to-month,No,Mailed check,19.9,326,No,37079,Male,53,No,0
6655-LHBYW,50,Yes,One year,No,Credit card (automatic),114.35,1463,No,112739,Female,29,No,0
6656-GULJQ,72,Yes,Two year,Yes,Credit card (automatic),83.55,1187,No,121235,Male,26,Yes,1
6656-JWRQX,1,No,Month-to-month,No,Mailed check,30.55,537,No,44437,Female,35,No,0
6661-EIPZC,48,No,Month-to-month,Yes,Credit card (automatic),29.5,533,No,41740,Female,25,Yes,2
6661-HBGWL,42,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,1392,Yes,193357,Female,80,No,0
6663-JOCQO,31,Yes,One year,Yes,Bank transfer (automatic),75.25,1173,No,105662,Female,22,Yes,1
6664-FPDAC,56,Yes,One year,Yes,Electronic check,111.95,1360,Yes,26996,Female,68,No,0
6668-CNMFP,19,Yes,One year,Yes,Bank transfer (automatic),89.35,1407,No,142143,Male,36,Yes,1
6670-MFRPK,69,Yes,Two year,Yes,Credit card (automatic),79.2,1250,No,101502,Male,49,Yes,1
6671-NGWON,7,Yes,Month-to-month,No,Mailed check,20.35,576,No,39616,Male,32,No,0
6674-KVJHG,11,Yes,One year,No,Electronic check,25.2,524,No,36578,Female,51,No,0
6680-NENYN,43,Yes,Two year,Yes,Electronic check,104.6,1409,Yes,201360,Female,22,No,0
6680-WKXRZ,3,Yes,Month-to-month,No,Bank transfer (automatic),74.4,1154,Yes,91507,Female,45,No,0
6681-ZSEXG,56,Yes,Two year,No,Credit card (automatic),59.5,988,No,84444,Female,51,Yes,0
6682-QJDGB,40,Yes,Month-to-month,Yes,Mailed check,55.25,1079,Yes,70886,Female,44,No,4
6682-VCIXC,43,No,One year,Yes,Bank transfer (automatic),51.25,762,No,46058,Female,32,Yes,3
6683-VLCTZ,20,Yes,Month-to-month,Yes,Electronic check,98.55,1388,Yes,191816,Male,77,No,0
6685-GBWJZ,63,Yes,One year,No,Credit card (automatic),70.8,1291,No,87553,Female,32,Yes,0
6685-XSHHU,60,Yes,Two year,Yes,Bank transfer (automatic),20.95,401,No,44649,Male,49,Yes,1
6686-YPGHK,47,Yes,Month-to-month,No,Mailed check,85.5,1385,Yes,109387,Male,78,No,0
6688-UZPWD,11,Yes,Month-to-month,Yes,Electronic check,102,1416,Yes,185870,Female,50,Yes,0
6689-KXGBO,1,Yes,Month-to-month,No,Electronic check,50.55,787,Yes,59861,Female,26,No,0
6689-TCZHQ,5,Yes,Month-to-month,No,Electronic check,78.95,1296,Yes,103300,Female,80,No,0
6689-VRRTK,44,Yes,One year,Yes,Credit card (automatic),109.8,1370,No,38326,Female,80,No,0
6691-CCIHA,62,Yes,Two year,Yes,Electronic check,84.95,1144,No,108364,Male,40,Yes,0
6692-UDPJC,14,Yes,Month-to-month,Yes,Electronic check,91.65,1356,Yes,165457,Male,59,Yes,4
6692-YQHXC,16,Yes,Month-to-month,Yes,Credit card (automatic),69.95,1054,No,83319,Female,55,No,0
6693-DJWTY,35,Yes,One year,No,Credit card (automatic),55.6,982,No,91931,Female,57,No,1
6693-FRIRW,18,Yes,Month-to-month,No,Credit card (automatic),101.3,1365,No,215254,Female,26,No,0
6695-AMZUF,70,Yes,Two year,No,Credit card (automatic),86.45,1392,No,141606,Male,60,Yes,0
6695-FRVEC,67,Yes,Two year,Yes,Bank transfer (automatic),60.4,916,No,86906,Female,40,Yes,2
6696-YDAYZ,16,Yes,Two year,No,Mailed check,20.5,580,No,43434,Male,22,Yes,1
6698-OXETB,11,Yes,Two year,No,Mailed check,20.4,413,No,34798,Male,44,No,0
6701-DHKWQ,61,No,Two year,No,Credit card (automatic),51.35,758,No,59189,Female,32,Yes,3
6701-YVNQG,72,Yes,Two year,Yes,Credit card (automatic),88.7,1394,No,186500,Male,48,Yes,0
6702-OHFWR,1,No,Month-to-month,Yes,Electronic check,43.3,817,Yes,27940,Female,66,No,0
6704-UTUKK,29,No,Month-to-month,Yes,Electronic check,45.9,735,No,24430,Female,52,Yes,0
6705-LNMDD,20,Yes,Month-to-month,No,Mailed check,50,756,No,37885,Female,45,No,0
6705-LXORM,5,Yes,Month-to-month,No,Electronic check,70.05,1144,No,97447,Female,70,Yes,0
6710-HSJRD,61,Yes,Month-to-month,Yes,Electronic check,114.1,1391,No,194723,Female,46,Yes,0
6711-FLDFB,7,Yes,Month-to-month,Yes,Electronic check,74.9,390,Yes,104837,Female,31,No,0
6711-VTNRE,36,Yes,Month-to-month,Yes,Electronic check,87.55,1431,Yes,127857,Male,42,No,0
6712-OAWRH,26,Yes,Month-to-month,Yes,Electronic check,91.25,1422,Yes,150965,Male,73,No,0
6713-OKOMC,10,No,Month-to-month,No,Mailed check,29.75,425,No,27448,Female,27,No,0
6715-OFDBP,5,Yes,Month-to-month,Yes,Electronic check,70.05,1139,Yes,89205,Female,26,No,0
6718-BDGHG,43,Yes,One year,Yes,Bank transfer (automatic),64.85,976,No,96655,Female,45,Yes,0
6719-FGEDO,72,Yes,Two year,Yes,Bank transfer (automatic),97,1500,No,204439,Male,32,Yes,0
6719-OXYBR,15,Yes,Month-to-month,No,Electronic check,85.3,1408,No,102122,Male,64,No,0
6723-CEGQI,65,No,Two year,No,Mailed check,45.25,761,No,44877,Female,55,No,4
6723-WSNTY,66,Yes,One year,Yes,Credit card (automatic),108.1,1432,No,139350,Female,62,Yes,0
6725-TPKJO,44,Yes,Two year,No,Mailed check,20.05,585,No,25912,Male,32,No,0
6726-NNFWD,71,Yes,Two year,No,Credit card (automatic),89.45,1399,No,179621,Male,65,Yes,0
6726-WEXXK,27,Yes,One year,Yes,Electronic check,85.9,1488,No,107256,Male,80,Yes,0
6727-IOTLZ,14,Yes,Two year,No,Mailed check,81.95,1180,No,107226,Male,61,Yes,0
6728-CZFEI,15,Yes,One year,No,Mailed check,56.15,982,No,75511,Female,45,No,0
6728-DKUCO,72,Yes,One year,Yes,Electronic check,104.15,1394,No,187489,Female,43,Yes,4
6728-VOIFY,63,Yes,One year,Yes,Electronic check,96,1362,No,222086,Male,48,Yes,0
6728-WYQBC,1,Yes,Month-to-month,No,Bank transfer (automatic),20.95,650,No,25945,Male,27,No,0
6729-FZWSY,67,Yes,One year,Yes,Mailed check,19.45,1000,No,42919,Male,43,No,0
6729-GDNGC,20,Yes,Month-to-month,No,Bank transfer (automatic),80.7,1218,No,104480,Male,75,No,0
6732-FZUGP,47,Yes,One year,No,Credit card (automatic),94.9,1358,No,195541,Male,22,No,0
6732-VAILE,70,Yes,Two year,Yes,Credit card (automatic),85.95,1468,No,104156,Male,22,Yes,1
6733-LRIZX,35,Yes,Two year,Yes,Electronic check,108.95,1471,No,114238,Female,51,No,0
6734-CKRSM,3,Yes,Month-to-month,No,Mailed check,20,255,No,33057,Male,43,No,0
6734-FQAJX,67,Yes,Two year,Yes,Electronic check,105.05,1437,No,194735,Female,78,No,0
6734-GMPVK,5,Yes,Month-to-month,No,Electronic check,105.3,1416,No,195764,Female,37,No,0
6734-JDTTV,65,Yes,Two year,Yes,Credit card (automatic),19.85,219,No,24579,Male,32,Yes,1
6734-PSBAW,72,Yes,Two year,Yes,Bank transfer (automatic),23.55,598,No,23897,Male,32,Yes,0
6736-DHUQI,67,Yes,One year,No,Bank transfer (automatic),84.8,1155,No,108200,Male,56,Yes,3
